,state_change_user_id,state_change_date,state,code,accountable_ptr_id,subclass_id,doc_date,start_date,end_date
0,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-O1^2015-01-01,,33,2015-01-01,2022-01-01,
1,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S101^2021-04-01,,33,2021-04-01,2022-01-01,
2,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S102^2021-10-01,,33,2021-10-01,2022-01-01,
3,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S103^2020-06-01,,33,2020-06-01,2022-01-01,2022-04-30
4,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S103^2022-05-01,,33,2022-05-01,2022-05-01,
5,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S104^2021-08-01,,33,2021-08-01,2022-01-01,
6,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S105^2021-09-01,,33,2021-09-01,2022-01-01,
7,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S108^2016-12-01,,33,2016-12-01,2022-01-01,
8,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S109^2021-07-01,,33,2021-07-01,2022-01-01,
9,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S110^2021-09-01,,33,2021-09-01,2022-01-01,
10,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S111^2021-04-01,,33,2021-04-01,2022-01-01,2022-03-31
11,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S111^2022-07-01,,33,2022-07-01,2022-06-25,
12,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S112^2015-04-01,,33,2015-04-01,2022-01-01,
13,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S114^2021-09-01,,33,2021-09-01,2022-01-01,
14,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S201^2021-10-01,,33,2021-10-01,2022-01-01,
15,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S202^2021-10-01,,33,2021-10-01,2022-01-01,
16,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S203^2020-10-01,,33,2020-10-01,2022-01-01,2022-01-31
17,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S203^2022-04-01,,33,2022-04-01,2022-04-01,
18,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S204^2021-09-01,,33,2021-09-01,2022-01-01,
19,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S205^2020-08-01,,33,2020-08-01,2022-01-01,
20,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S207^2004-03-01,,33,2004-03-01,2022-01-01,2022-03-31
21,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S208^2021-10-01,,33,2021-10-01,2022-01-01,
22,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S209^2006-03-21,,33,2006-03-21,2021-12-21,
23,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S210^2017-03-20,,33,2017-03-20,2021-12-20,2022-03-19
24,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S211^2017-03-08,,33,2017-03-08,2022-01-08,
25,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S212^2011-09-01,,33,2011-09-01,2022-01-01,
26,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S214^2018-10-01,,33,2018-10-01,2022-01-01,
27,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S217^2018-12-01,,33,2018-12-01,2021-11-01,
28,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S219^2004-02-09,,33,2004-02-09,2022-01-09,
29,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S221^2018-06-15,,33,2018-06-15,2022-01-15,
30,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S222^2022-06-01,,33,2022-06-01,2022-06-01,
31,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S301^2021-08-01,,33,2021-08-01,2022-01-01,2022-07-31
32,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S302^2021-08-01,,33,2021-08-01,2021-12-01,
33,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S303^2022-03-01,,33,2022-03-01,2022-02-07,
34,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S304^2022-04-01,,33,2022-04-01,2022-04-01,
35,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S305^2021-02-01,,33,2021-02-01,2022-01-01,
36,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S306^2018-06-01,,33,2018-06-01,2021-11-01,
37,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S308^2022-03-01,,33,2022-03-01,2022-03-01,2022-05-31
38,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S308^2022-07-01,,33,2022-07-01,2022-07-01,
39,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S309^2022-03-01,,33,2022-03-01,2022-03-01,
40,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S310^2021-12-01,,33,2021-12-01,2022-01-01,2022-01-31
41,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S310^2022-07-01,,33,2022-07-01,2022-07-01,
42,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S311^2021-11-01,,33,2021-11-01,2022-01-01,
43,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S312^2017-06-01,,33,2017-06-01,2022-01-01,
44,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S314^2019-06-01,,33,2019-06-01,2022-01-01,
45,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S315^2019-08-01,,33,2019-08-01,2022-01-01,2022-06-30
46,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S317^2022-06-01,,33,2022-06-01,2022-06-03,
47,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S318^2021-08-01,,33,2021-08-01,2022-01-01,
48,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S319^2021-08-01,,33,2021-08-01,2022-01-01,
49,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S321^1996-08-13,,33,1996-08-13,2022-01-13,
50,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-62-S322^2021-01-01,,33,2021-01-01,2022-01-01,
51,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-66^2019-04-01,,33,2019-04-01,2022-01-01,
52,1,2022-04-28 16:38:00.668161+00:00,1,A6N-13N-68^1999-02-01,,33,1999-02-01,2022-01-01,
