,state_change_user_id,state_change_date,state,code,name
0,1,2022-09-29 19:12:31.861784+00:00,1,1,activo
1,1,2022-09-29 19:12:31.861820+00:00,1,11,disponible
2,1,2022-09-29 19:12:31.861835+00:00,1,1105,caja
3,1,2022-09-29 19:12:31.861848+00:00,1,110505,caja general
4,1,2022-09-29 19:12:31.861859+00:00,1,110510,cajas menores
5,1,2022-09-29 19:12:31.861870+00:00,1,110515,moneda extranjera
6,1,2022-09-29 19:12:31.861881+00:00,1,1110,bancos
7,1,2022-09-29 19:12:31.861892+00:00,1,111005,moneda nacional
8,1,2022-09-29 19:12:31.861903+00:00,1,111010,moneda extranjera
9,1,2022-09-29 19:12:31.861914+00:00,1,1115,remesas en transito
10,1,2022-09-29 19:12:31.861925+00:00,1,111505,moneda nacional
11,1,2022-09-29 19:12:31.861952+00:00,1,111510,moneda extranjera
12,1,2022-09-29 19:12:31.861972+00:00,1,1120,cuentas de ahorro
13,1,2022-09-29 19:12:31.861986+00:00,1,112005,bancos
14,1,2022-09-29 19:12:31.861998+00:00,1,112010,corporaciones de ahorro y vivienda
15,1,2022-09-29 19:12:31.862010+00:00,1,112015,organismos cooperativos financieros
16,1,2022-09-29 19:12:31.862021+00:00,1,1125,fondos
17,1,2022-09-29 19:12:31.862033+00:00,1,112505,rotatorios moneda nacional
18,1,2022-09-29 19:12:31.862044+00:00,1,112510,rotatorios moneda extranjera
19,1,2022-09-29 19:12:31.862055+00:00,1,112515,especiales moneda nacional
20,1,2022-09-29 19:12:31.862066+00:00,1,112520,especiales moneda extranjera
21,1,2022-09-29 19:12:31.862079+00:00,1,112525,de amortizacion moneda nacional
22,1,2022-09-29 19:12:31.862090+00:00,1,112530,de amortizacion moneda extranjera
23,1,2022-09-29 19:12:31.862101+00:00,1,12,inversiones
24,1,2022-09-29 19:12:31.862112+00:00,1,1205,acciones
25,1,2022-09-29 19:12:31.862125+00:00,1,120505,"agricultura, ganaderia, caza y silvicultura"
26,1,2022-09-29 19:12:31.862136+00:00,1,120510,pesca
27,1,2022-09-29 19:12:31.862147+00:00,1,120515,explotacion de minas y canteras
28,1,2022-09-29 19:12:31.862158+00:00,1,120520,industria manufacturera
29,1,2022-09-29 19:12:31.862169+00:00,1,120525,"suministro de electricidad, gas y agua"
30,1,2022-09-29 19:12:31.862180+00:00,1,120530,construccion
31,1,2022-09-29 19:12:31.862190+00:00,1,120535,comercio al por mayor y al por menor
32,1,2022-09-29 19:12:31.862201+00:00,1,120540,hoteles y restaurantes
33,1,2022-09-29 19:12:31.862212+00:00,1,120545,"transporte, almacenamiento y comunicaciones"
34,1,2022-09-29 19:12:31.862223+00:00,1,120550,actividad financiera
35,1,2022-09-29 19:12:31.862234+00:00,1,120555,"actividades inmobiliarias, empresariales y de alquiler"
36,1,2022-09-29 19:12:31.862245+00:00,1,120560,enseñanza
37,1,2022-09-29 19:12:31.862255+00:00,1,120565,servicios sociales y de salud
38,1,2022-09-29 19:12:31.862266+00:00,1,120570,"otras actividades de servicios comunitarios, sociales"
39,1,2022-09-29 19:12:31.862277+00:00,1,120599,ajustes por inflacion
40,1,2022-09-29 19:12:31.862288+00:00,1,1210,cuotas o partes de interes social
41,1,2022-09-29 19:12:31.862299+00:00,1,121005,"agricultura, ganaderia, caza y silvicultura"
42,1,2022-09-29 19:12:31.862309+00:00,1,121010,pesca
43,1,2022-09-29 19:12:31.862320+00:00,1,121015,explotacion de minas y canteras
