,state_change_user_id,state_change_date,state,code,name
0,1,2022-11-22 23:53:15.944056+00:00,2,1,Activo
1,1,2022-11-22 23:53:15.944074+00:00,1,2,Pasivo
2,1,2022-11-22 23:53:15.944082+00:00,1,3,Patrimonio
3,1,2022-11-22 23:53:15.944089+00:00,1,11,Disponible
4,1,2022-11-22 23:53:15.944095+00:00,1,12,Inversiones
5,1,2022-11-22 23:53:15.944101+00:00,1,4,Ingreso
6,1,2022-11-22 23:53:15.944107+00:00,1,41,Operacionales
7,1,2022-11-22 23:53:15.944113+00:00,1,4155,"Actividades Inmobiliarias, Empresariales y de Alquiler"
8,1,2022-11-22 23:53:15.944119+00:00,1,415505,Arrendamientos de Bienes Inmuebles
9,1,2022-11-22 23:53:15.944125+00:00,1,13,Deudores
10,1,2022-11-22 23:53:15.944131+00:00,1,1355,Anticipo de Impuestos y Contribuciones o Saldos a Favor
11,1,2022-11-22 23:53:15.944137+00:00,1,135515,Retencion en la Fuente
12,1,2022-11-22 23:53:15.944144+00:00,1,135517,Impuesto a las Ventas Retenido
13,1,2022-11-22 23:53:15.944150+00:00,1,1380,Deudores Varios
14,1,2022-11-22 23:53:15.944157+00:00,1,138020,Cuentas por Cobrar de Terceros
15,1,2022-11-22 23:53:15.944163+00:00,1,1345,Ingresos por Cobrar
16,1,2022-11-22 23:53:15.944169+00:00,1,134530,Arrendamientos
17,1,2022-11-22 23:53:15.944175+00:00,1,24,"Impuestos, Gravamenes y Tasas"
18,1,2022-11-22 23:53:15.944181+00:00,1,2408,Impuesto Sobre las Ventas por Pagar
19,1,2022-11-22 23:53:15.944187+00:00,1,28,Otros Pasivos
20,1,2022-11-22 23:53:15.944193+00:00,1,2815,Ingresos Recibidos para Terceros
21,1,2022-11-22 23:53:15.944199+00:00,1,281510,Venta por Cuenta de Terceros
22,1,2022-11-22 23:53:15.944205+00:00,1,9,Cuentas de Orden Acreedoras
23,1,2022-11-22 23:53:15.944211+00:00,1,91,Responsabilidades Contingentes
24,1,2022-11-22 23:53:15.944217+00:00,1,9130,Contratos de Administracion Delegada
25,1,2022-11-22 23:53:15.944223+00:00,1,1305,Clientes
26,1,2022-11-22 23:53:15.944230+00:00,1,130505,Nacionales
27,1,2022-11-22 23:53:15.944236+00:00,1,13050505,Impuesto a la Venta
28,1,2022-11-22 23:53:15.944242+00:00,1,13802005,Arrendamientos Inmuebles
29,1,2022-11-22 23:53:15.944248+00:00,1,1105,Caja
30,1,2022-11-22 23:53:15.944254+00:00,1,110505,Caja General
31,1,2022-11-22 23:53:15.944260+00:00,1,110510,Cajas Menores
32,1,2022-11-22 23:53:15.944266+00:00,1,11051005,Orlando Ortiz
33,1,2022-11-22 23:53:15.944272+00:00,1,1110,Bancos
34,1,2022-11-22 23:53:15.944278+00:00,1,111005,Moneda Nacional
35,1,2022-11-22 23:53:15.944284+00:00,1,11100505,Banco de Occidente
36,1,2022-11-22 23:53:15.944290+00:00,1,11100510,Scotiabank Colpatria
37,1,2022-11-22 23:53:15.944296+00:00,1,93,Acreedoras de Control
38,1,2022-11-22 23:53:15.944302+00:00,1,9395,Otras Cuentas de Orden Acreedoras de Control
39,1,2022-11-22 23:53:15.944308+00:00,1,939505,Documentos por Cobrar Descontados
40,1,2022-11-22 23:53:15.944313+00:00,1,913005,Administracion de Inmuebles
